Time,Source,Destination,Protocol,Length,ICMP Type,ICMP Code,Traffic Rate,Packet Interval
1740599759.53656,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.539695,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.542051,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.543892,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.546008,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.547589,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.549901,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.552314,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.554999,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.556871,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.559229,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.560839,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.5631,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.56457,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.566728,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.569663,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.569663,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.570553,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.572416,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.572781,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.5746,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.574864,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.576835,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.576998,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.578671,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.580369,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.582735,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.583821,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.586325,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.586693,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.588763,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.589194,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.591325,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.592851,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.595037,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.595333,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.597968,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.60136,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.60418,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.604806,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.604984,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.605845,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.606882,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.607549,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.60963,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.610659,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.612708,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.614482,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.616164,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.616752,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.618289,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.618442,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.62054,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.620666,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.622498,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.622627,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.6246,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.625006,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.627291,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.627803,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.630172,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.630756,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.633644,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.634019,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.636081,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.637073,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.639075,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.639664,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.641568,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.643584,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.645725,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.647759,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.651162,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.651356,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.653369,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.654216,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.656465,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.656725,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.658514,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.659356,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.661488,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.662063,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.665269,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.665519,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.667356,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.669755,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.671976,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.672307,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.674378,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.675027,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.677281,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.677386,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.679574,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.681422,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.684419,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.684921,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.687077,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.687538,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.689738,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.690053,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.692024,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.692134,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.694056,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.69418,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.696284,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.696306,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.69812,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.698219,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.700739,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.701919,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.702741,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.703601,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.70472,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.707247,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.710586,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.714059,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.717868,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.718379,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.718985,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.719526,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.720282,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.720944,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.72157,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.721939,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.723992,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.726078,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.728361,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.728857,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.731446,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.733626,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.733898,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.734914,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.736033,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.736663,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.738799,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.739147,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.741197,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.741711,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.743794,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.745059,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.747288,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.747357,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.749488,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.750571,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.752467,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.75302,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.755132,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.755252,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.757272,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.757392,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.759433,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.760189,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.762012,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.762758,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.764719,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.764926,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.767051,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.767338,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.769704,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.770029,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.772083,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.772259,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.774334,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.775113,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.777168,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.777822,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.779715,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.77978,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.781633,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.782032,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.784118,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.784349,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.786565,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.786791,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.78876,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.788824,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.790847,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.791948,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.793975,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.79507,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.79709,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.797474,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.799434,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.799645,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.802183,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.803147,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.805769,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.808202,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.811267,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.815029,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.818102,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.818468,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.818607,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.819348,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.820111,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.820775,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.820778,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.82175,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.822802,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.823196,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.825286,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.825638,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.827804,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.827923,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.830298,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.830351,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.833021,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.833342,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.836711,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.837226,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.838922,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.839269,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.841364,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.841542,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.843728,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.844377,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.846485,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.847086,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.84898,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.851072,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.853792,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.854922,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.857207,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.857348,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.85955,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.860406,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.863448,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.86357,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.866463,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.866964,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.869669,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.870648,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.873079,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.875498,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.877987,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.880389,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.883704,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.885646,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.886539,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.886589,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.888653,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.888653,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.888653,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.888979,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.889543,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.889904,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.891992,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.892552,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.894518,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.895594,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.897605,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.89833,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.900195,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.902335,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.904246,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.907065,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.909913,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.910442,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.912279,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.913075,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.915556,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.917336,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.920065,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.920376,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.922423,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.92346,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.925831,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.927006,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.929198,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.929398,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.931567,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.933006,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.935742,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.936114,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.939527,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.939992,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.942164,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.942574,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.945075,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.945273,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.947536,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.949418,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.952177,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.952671,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.955882,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.956185,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.958337,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.959095,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.961636,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.963413,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.966038,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.967794,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.970442,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.970961,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.973733,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.974271,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.976908,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.976982,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.979634,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.97987,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.983311,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.984909,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.987447,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.987636,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.989893,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.990297,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.99278,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.992784,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.995233,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599759.996514,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599759.999024,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.00047,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.003661,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.004618,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.007345,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.007495,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.009705,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.010085,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.012046,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.013613,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.016491,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.019077,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.021517,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.024003,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.026685,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.028006,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.03025,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.031037,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.03401,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.036101,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.041874,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.04337,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.044544,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.045347,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.048694,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.050244,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.052845,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599760.05398,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599760.056295,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
